year,month,day_of_month,day_of_week,fl_date,origin,origin_city_name,origin_state_nm,dep_time,taxi_out,wheels_off,wheels_on,taxi_in,cancelled,air_time,distance,weather_delay,late_aircraft_delay
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1855.0,13.0,1908.0,2048.0,7.0,0,100.0,700,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1031.0,22.0,1053.0,1222.0,4.0,0,89.0,594,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1741.0,22.0,1803.0,1933.0,6.0,0,90.0,594,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1412.0,16.0,1428.0,1553.0,6.0,0,85.0,594,0,10
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,805.0,12.0,817.0,1047.0,7.0,0,150.0,1145,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1552.0,20.0,1612.0,1829.0,18.0,0,137.0,1089,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,726.0,13.0,739.0,959.0,6.0,0,200.0,1501,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1817.0,22.0,1839.0,2013.0,53.0,0,94.0,594,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1155.0,74.0,1309.0,1547.0,12.0,0,158.0,1258,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,602.0,17.0,619.0,748.0,11.0,0,89.0,594,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1308.0,26.0,1334.0,1616.0,5.0,0,162.0,1145,0,18
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1226.0,24.0,1250.0,1414.0,8.0,0,84.0,594,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1613.0,23.0,1636.0,1856.0,6.0,0,140.0,1096,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,2039.0,10.0,2049.0,2324.0,5.0,0,155.0,1096,0,13
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,2027.0,14.0,2041.0,2320.0,11.0,0,159.0,1089,0,25
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1128.0,28.0,1156.0,1416.0,12.0,0,140.0,1096,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1955.0,17.0,2012.0,2309.0,8.0,0,177.0,1258,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1007.0,18.0,1025.0,1228.0,6.0,0,123.0,919,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1445.0,19.0,1504.0,1542.0,8.0,0,38.0,192,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1206.0,71.0,1317.0,1531.0,11.0,0,134.0,1089,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1136.0,13.0,1149.0,1312.0,6.0,0,83.0,594,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,734.0,13.0,747.0,1001.0,8.0,0,134.0,1089,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,702.0,19.0,721.0,948.0,6.0,0,147.0,1096,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1622.0,17.0,1639.0,1815.0,4.0,0,96.0,594,0,11
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,800.0,39.0,839.0,1103.0,10.0,0,324.0,2342,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,2131.0,20.0,2151.0,2229.0,8.0,0,38.0,192,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,609.0,17.0,626.0,841.0,8.0,0,255.0,1709,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,557.0,16.0,613.0,821.0,16.0,0,128.0,946,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,531.0,19.0,550.0,850.0,11.0,0,120.0,1045,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1412.0,37.0,1449.0,1710.0,6.0,0,141.0,948,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,738.0,14.0,752.0,923.0,12.0,0,91.0,594,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1812.0,21.0,1833.0,2020.0,20.0,0,167.0,1121,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1355.0,28.0,1423.0,1611.0,7.0,0,168.0,1182,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1514.0,19.0,1533.0,1708.0,18.0,0,95.0,594,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,2139.0,26.0,2205.0,15.0,9.0,0,130.0,1013,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,2315.0,14.0,2329.0,227.0,13.0,0,118.0,1045,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1856.0,30.0,1926.0,2200.0,23.0,0,154.0,1096,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1932.0,29.0,2001.0,2213.0,8.0,0,132.0,946,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,835.0,20.0,855.0,1114.0,5.0,0,139.0,1013,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1439.0,19.0,1458.0,1747.0,15.0,0,169.0,1145,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1635.0,15.0,1650.0,1845.0,20.0,0,115.0,825,0,5
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1644.0,14.0,1658.0,1753.0,7.0,0,115.0,675,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1736.0,24.0,1800.0,1856.0,5.0,0,56.0,335,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1532.0,16.0,1548.0,1822.0,7.0,0,154.0,990,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,2102.0,24.0,2126.0,20.0,5.0,0,174.0,1214,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1359.0,20.0,1419.0,1649.0,6.0,0,150.0,1020,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1956.0,39.0,2035.0,2314.0,2.0,0,159.0,1118,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1712.0,23.0,1735.0,1825.0,4.0,0,110.0,661,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1539.0,14.0,1553.0,1812.0,4.0,0,139.0,948,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,813.0,15.0,828.0,922.0,5.0,0,54.0,335,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1454.0,13.0,1507.0,1619.0,6.0,0,72.0,440,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,2232.0,15.0,2247.0,2341.0,7.0,0,54.0,335,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,2014.0,30.0,2044.0,2302.0,7.0,0,138.0,990,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,2102.0,25.0,2127.0,2330.0,5.0,0,183.0,1327,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1041.0,26.0,1107.0,1204.0,5.0,0,57.0,335,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,2134.0,21.0,2155.0,2336.0,6.0,0,161.0,1099,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,2234.0,19.0,2253.0,2400.0,5.0,0,67.0,402,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,817.0,18.0,835.0,924.0,3.0,0,49.0,294,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,2059.0,16.0,2115.0,2338.0,11.0,0,143.0,948,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,2252.0,17.0,2309.0,2352.0,4.0,0,103.0,661,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,2224.0,26.0,2250.0,2359.0,6.0,0,69.0,440,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1953.0,22.0,2015.0,2239.0,9.0,0,144.0,948,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1330.0,13.0,1343.0,1441.0,4.0,0,58.0,335,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,956.0,19.0,1015.0,1157.0,6.0,0,102.0,700,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,2007.0,30.0,2037.0,2220.0,5.0,0,103.0,710,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1408.0,36.0,1444.0,1514.0,3.0,0,90.0,530,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1036.0,30.0,1106.0,1213.0,6.0,0,127.0,806,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,828.0,18.0,846.0,950.0,6.0,0,124.0,806,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,2159.0,15.0,2214.0,2358.0,4.0,0,104.0,637,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,925.0,13.0,938.0,1043.0,3.0,0,65.0,402,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1342.0,20.0,1402.0,1446.0,4.0,0,44.0,204,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,2134.0,29.0,2203.0,2355.0,6.0,0,112.0,724,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1459.0,13.0,1512.0,1728.0,23.0,0,136.0,910,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1821.0,15.0,1836.0,1941.0,7.0,0,65.0,402,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1001.0,17.0,1018.0,1050.0,3.0,0,32.0,126,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1314.0,15.0,1329.0,1400.0,3.0,0,31.0,126,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1733.0,36.0,1809.0,1838.0,13.0,0,29.0,126,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,2237.0,14.0,2251.0,2319.0,4.0,0,88.0,530,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1430.0,27.0,1457.0,1722.0,5.0,0,205.0,1501,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1651.0,8.0,1659.0,1944.0,15.0,0,165.0,1258,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1126.0,15.0,1141.0,1403.0,11.0,0,142.0,1085,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1712.0,25.0,1737.0,1941.0,5.0,0,124.0,946,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,559.0,11.0,610.0,825.0,5.0,0,135.0,1013,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,2140.0,24.0,2204.0,45.0,13.0,0,161.0,1145,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,537.0,10.0,547.0,716.0,15.0,0,89.0,594,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1823.0,20.0,1843.0,2123.0,10.0,0,160.0,1085,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1804.0,21.0,1825.0,1927.0,7.0,0,122.0,806,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,725.0,10.0,735.0,959.0,10.0,0,264.0,1709,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,729.0,13.0,742.0,910.0,7.0,0,148.0,964,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1659.0,11.0,1710.0,2010.0,5.0,0,120.0,1045,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,2219.0,25.0,2244.0,58.0,7.0,0,134.0,1013,0,8
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1356.0,17.0,1413.0,1606.0,15.0,0,173.0,1197,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,614.0,11.0,625.0,803.0,12.0,0,98.0,650,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1758.0,21.0,1819.0,2001.0,20.0,0,162.0,1121,0,31
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,2155.0,20.0,2215.0,13.0,13.0,0,178.0,1121,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,2115.0,19.0,2134.0,2319.0,9.0,0,165.0,1197,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1459.0,14.0,1513.0,1731.0,12.0,0,138.0,1096,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1751.0,20.0,1811.0,2043.0,10.0,0,152.0,1080,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1237.0,45.0,1322.0,1547.0,12.0,0,145.0,1096,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,630.0,18.0,648.0,907.0,8.0,0,319.0,2174,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1311.0,20.0,1331.0,1533.0,6.0,0,122.0,921,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1625.0,19.0,1644.0,1809.0,28.0,0,145.0,964,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,759.0,16.0,815.0,1021.0,7.0,0,246.0,1709,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,947.0,11.0,958.0,1210.0,7.0,0,252.0,1709,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,924.0,14.0,938.0,1135.0,4.0,0,117.0,921,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,839.0,31.0,910.0,1157.0,5.0,0,347.0,2585,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1107.0,25.0,1132.0,1324.0,14.0,0,172.0,1197,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1853.0,23.0,1916.0,2039.0,6.0,0,143.0,964,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,759.0,28.0,827.0,1044.0,10.0,0,137.0,1085,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1341.0,12.0,1353.0,1615.0,15.0,0,142.0,1085,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1837.0,12.0,1849.0,2150.0,20.0,0,361.0,2585,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1221.0,26.0,1247.0,1433.0,9.0,0,166.0,1197,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1906.0,18.0,1924.0,2154.0,8.0,0,150.0,1085,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,655.0,14.0,709.0,857.0,9.0,0,168.0,1197,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1157.0,66.0,1303.0,1525.0,7.0,0,142.0,1085,0,24
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,623.0,15.0,638.0,814.0,5.0,0,156.0,964,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1603.0,17.0,1620.0,1811.0,21.0,0,171.0,1197,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,2152.0,20.0,2212.0,3.0,7.0,0,171.0,1197,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,2059.0,18.0,2117.0,2354.0,9.0,0,157.0,1085,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1002.0,11.0,1013.0,1239.0,9.0,0,146.0,1085,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1532.0,12.0,1544.0,1752.0,9.0,0,248.0,1709,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1419.0,15.0,1434.0,1659.0,7.0,0,145.0,1085,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1658.0,24.0,1722.0,1945.0,14.0,0,143.0,1085,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1301.0,13.0,1314.0,1437.0,6.0,0,143.0,964,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1459.0,10.0,1509.0,1647.0,4.0,0,158.0,1109,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1935.0,15.0,1950.0,2133.0,8.0,0,163.0,1182,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,549.0,12.0,601.0,733.0,4.0,0,152.0,955,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1327.0,16.0,1343.0,1436.0,5.0,0,113.0,675,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1822.0,15.0,1837.0,1936.0,5.0,0,119.0,806,0,21
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1116.0,14.0,1130.0,1300.0,5.0,0,90.0,594,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1842.0,15.0,1857.0,2023.0,4.0,0,146.0,955,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,601.0,7.0,608.0,737.0,6.0,0,89.0,594,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,2100.0,18.0,2118.0,2325.0,4.0,0,127.0,946,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1730.0,26.0,1756.0,1923.0,5.0,0,87.0,594,0,40
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1017.0,24.0,1041.0,1244.0,4.0,0,123.0,946,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,852.0,21.0,913.0,1057.0,5.0,0,164.0,1182,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1249.0,19.0,1308.0,1442.0,6.0,0,154.0,1068,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1600.0,18.0,1618.0,1759.0,3.0,0,161.0,1103,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1343.0,11.0,1354.0,1521.0,3.0,0,147.0,955,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,704.0,10.0,714.0,813.0,6.0,0,119.0,806,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,1749.0,18.0,1807.0,2013.0,9.0,0,126.0,946,0,0
2024,1,1,1,2024-01-01,MIA,"Miami, FL",Florida,641.0,12.0,653.0,854.0,3.0,0,121.0,946,0,0
2024,1,2,2,2024-01-02,MIA,"Miami, FL",Florida,1818.0,41.0,1859.0,2048.0,5.0,0,109.0,700,0,2
2024,1,2,2,2024-01-02,MIA,"Miami, FL",Florida,1901.0,22.0,1923.0,2050.0,5.0,0,87.0,594,0,0
2024,1,2,2,2024-01-02,MIA,"Miami, FL",Florida,837.0,23.0,900.0,1031.0,16.0,0,91.0,594,0,0
2024,1,2,2,2024-01-02,MIA,"Miami, FL",Florida,2148.0,29.0,2217.0,108.0,6.0,0,171.0,1258,0,38
2024,1,2,2,2024-01-02,MIA,"Miami, FL",Florida,2247.0,25.0,2312.0,47.0,7.0,0,95.0,650,0,0
2024,1,2,2,2024-01-02,MIA,"Miami, FL",Florida,1659.0,36.0,1735.0,2025.0,7.0,0,170.0,1258,0,0
2024,1,2,2,2024-01-02,MIA,"Miami, FL",Florida,1654.0,22.0,1716.0,1925.0,15.0,0,189.0,1121,0,33
2024,1,2,2,2024-01-02,MIA,"Miami, FL",Florida,1431.0,37.0,1508.0,1738.0,7.0,0,150.0,1096,0,0
2024,1,2,2,2024-01-02,MIA,"Miami, FL",Florida,2111.0,20.0,2131.0,2206.0,4.0,0,35.0,204,0,0
2024,1,2,2,2024-01-02,MIA,"Miami, FL",Florida,1612.0,50.0,1702.0,1929.0,6.0,0,147.0,1013,0,0
2024,1,2,2,2024-01-02,MIA,"Miami, FL",Florida,913.0,21.0,934.0,1111.0,7.0,0,97.0,650,0,0
2024,1,2,2,2024-01-02,MIA,"Miami, FL",Florida,542.0,11.0,553.0,734.0,13.0,0,161.0,1121,0,0
2024,1,2,2,2024-01-02,MIA,"Miami, FL",Florida,823.0,24.0,847.0,1153.0,4.0,0,186.0,1258,0,0
2024,1,2,2,2024-01-02,MIA,"Miami, FL",Florida,1546.0,19.0,1605.0,1733.0,6.0,0,88.0,594,0,42
2024,1,2,2,2024-01-02,MIA,"Miami, FL",Florida,1157.0,29.0,1226.0,1356.0,4.0,0,90.0,594,0,0
2024,1,2,2,2024-01-02,MIA,"Miami, FL",Florida,2042.0,27.0,2109.0,2345.0,4.0,0,156.0,1194,0,45
2024,1,2,2,2024-01-02,MIA,"Miami, FL",Florida,1349.0,16.0,1405.0,1550.0,10.0,0,165.0,1103,0,0
2024,1,2,2,2024-01-02,MIA,"Miami, FL",Florida,830.0,37.0,907.0,1051.0,7.0,0,164.0,1103,0,0
2024,1,2,2,2024-01-02,MIA,"Miami, FL",Florida,1151.0,16.0,1207.0,1516.0,5.0,0,129.0,1045,0,0
2024,1,2,2,2024-01-02,MIA,"Miami, FL",Florida,832.0,24.0,856.0,1157.0,3.0,0,121.0,1045,0,0
2024,1,2,2,2024-01-02,MIA,"Miami, FL",Florida,1355.0,13.0,1408.0,1508.0,7.0,0,120.0,806,0,0
2024,1,2,2,2024-01-02,MIA,"Miami, FL",Florida,1824.0,21.0,1845.0,2143.0,6.0,0,118.0,1045,0,0
2024,1,2,2,2024-01-02,MIA,"Miami, FL",Florida,1256.0,51.0,1347.0,1704.0,7.0,0,137.0,1107,0,0
2024,1,2,2,2024-01-02,MIA,"Miami, FL",Florida,2017.0,17.0,2034.0,2229.0,8.0,0,175.0,1103,0,0
2024,1,2,2,2024-01-02,MIA,"Miami, FL",Florida,1216.0,65.0,1321.0,1617.0,5.0,0,176.0,1258,0,0
2024,1,2,2,2024-01-02,MIA,"Miami, FL",Florida,1716.0,14.0,1730.0,1850.0,8.0,0,80.0,489,0,49
2024,1,2,2,2024-01-02,MIA,"Miami, FL",Florida,825.0,20.0,845.0,1036.0,8.0,0,171.0,1197,0,0
2024,1,2,2,2024-01-02,MIA,"Miami, FL",Florida,1445.0,16.0,1501.0,1739.0,6.0,0,278.0,1972,0,66
2024,1,2,2,2024-01-02,MIA,"Miami, FL",Florida,829.0,23.0,852.0,1200.0,4.0,0,128.0,1107,0,0
2024,1,2,2,2024-01-02,MIA,"Miami, FL",Florida,847.0,14.0,901.0,1037.0,7.0,0,156.0,964,0,0
2024,1,2,2,2024-01-02,MIA,"Miami, FL",Florida,2309.0,17.0,2326.0,125.0,9.0,0,179.0,1143,0,91
2024,1,2,2,2024-01-02,MIA,"Miami, FL",Florida,2221.0,19.0,2240.0,2347.0,20.0,0,127.0,859,0,0
2024,1,2,2,2024-01-02,MIA,"Miami, FL",Florida,2129.0,19.0,2148.0,2334.0,8.0,0,106.0,700,0,0
2024,1,2,2,2024-01-02,MIA,"Miami, FL",Florida,1351.0,23.0,1414.0,1601.0,11.0,0,167.0,1121,0,12
2024,1,2,2,2024-01-02,MIA,"Miami, FL",Florida,1853.0,17.0,1910.0,2043.0,6.0,0,93.0,650,0,0
2024,1,2,2,2024-01-02,MIA,"Miami, FL",Florida,1924.0,16.0,1940.0,2212.0,5.0,0,272.0,2088,0,0
2024,1,2,2,2024-01-02,MIA,"Miami, FL",Florida,2146.0,18.0,2204.0,2329.0,8.0,0,145.0,1068,0,0
2024,1,2,2,2024-01-02,MIA,"Miami, FL",Florida,1353.0,22.0,1415.0,1628.0,3.0,0,133.0,919,0,0
2024,1,2,2,2024-01-02,MIA,"Miami, FL",Florida,950.0,37.0,1027.0,1238.0,4.0,0,131.0,919,0,0
2024,1,2,2,2024-01-02,MIA,"Miami, FL",Florida,1030.0,37.0,1107.0,1406.0,7.0,0,119.0,1045,0,0
2024,1,2,2,2024-01-02,MIA,"Miami, FL",Florida,819.0,18.0,837.0,1045.0,3.0,0,128.0,919,0,0
2024,1,2,2,2024-01-02,MIA,"Miami, FL",Florida,1115.0,50.0,1205.0,1419.0,4.0,0,134.0,919,0,0
2024,1,2,2,2024-01-02,MIA,"Miami, FL",Florida,855.0,36.0,931.0,1122.0,16.0,0,171.0,1121,0,0
2024,1,2,2,2024-01-02,MIA,"Miami, FL",Florida,2109.0,18.0,2127.0,2328.0,11.0,0,241.0,1709,0,0
2024,1,2,2,2024-01-02,MIA,"Miami, FL",Florida,1639.0,20.0,1659.0,1848.0,25.0,0,169.0,1121,0,77
2024,1,2,2,2024-01-02,MIA,"Miami, FL",Florida,2224.0,25.0,2249.0,150.0,3.0,0,121.0,1045,0,0
2024,1,2,2,2024-01-02,MIA,"Miami, FL",Florida,747.0,14.0,801.0,943.0,12.0,0,102.0,650,0,0
2024,1,2,2,2024-01-02,MIA,"Miami, FL",Florida,946.0,15.0,1001.0,1039.0,4.0,0,38.0,204,0,0
2024,1,2,2,2024-01-02,MIA,"Miami, FL",Florida,1441.0,17.0,1458.0,1534.0,21.0,0,36.0,192,0,0
2024,1,2,2,2024-01-02,MIA,"Miami, FL",Florida,958.0,31.0,1029.0,1104.0,11.0,0,35.0,192,0,0
2024,1,2,2,2024-01-02,MIA,"Miami, FL",Florida,2253.0,17.0,2310.0,2345.0,4.0,0,35.0,204,0,0
2024,1,2,2,2024-01-02,MIA,"Miami, FL",Florida,2157.0,26.0,2223.0,31.0,5.0,0,128.0,910,0,38
2024,1,2,2,2024-01-02,MIA,"Miami, FL",Florida,829.0,19.0,848.0,1103.0,33.0,0,255.0,1810,0,0
2024,1,2,2,2024-01-02,MIA,"Miami, FL",Florida,1500.0,13.0,1513.0,1700.0,3.0,0,107.0,700,0,0
2024,1,2,2,2024-01-02,MIA,"Miami, FL",Florida,1946.0,17.0,2003.0,2224.0,6.0,0,141.0,1013,0,4
2024,1,2,2,2024-01-02,MIA,"Miami, FL",Florida,1124.0,63.0,1227.0,1523.0,4.0,0,176.0,1258,0,0
2024,1,2,2,2024-01-02,MIA,"Miami, FL",Florida,849.0,22.0,911.0,1149.0,5.0,0,158.0,1085,0,0
2024,1,2,2,2024-01-02,MIA,"Miami, FL",Florida,923.0,22.0,945.0,1144.0,7.0,0,239.0,1709,0,0
2024,1,2,2,2024-01-02,MIA,"Miami, FL",Florida,1254.0,45.0,1339.0,1414.0,14.0,0,35.0,192,0,2
2024,1,2,2,2024-01-02,MIA,"Miami, FL",Florida,2024.0,17.0,2041.0,2300.0,6.0,0,139.0,1013,0,0
2024,1,2,2,2024-01-02,MIA,"Miami, FL",Florida,1954.0,12.0,2006.0,2233.0,12.0,0,147.0,1089,0,0
2024,1,2,2,2024-01-02,MIA,"Miami, FL",Florida,846.0,38.0,924.0,1121.0,9.0,0,297.0,2174,0,0
2024,1,2,2,2024-01-02,MIA,"Miami, FL",Florida,1546.0,26.0,1612.0,1902.0,5.0,0,290.0,1972,0,0
2024,1,2,2,2024-01-02,MIA,"Miami, FL",Florida,1550.0,29.0,1619.0,1717.0,13.0,0,118.0,806,0,0
2024,1,2,2,2024-01-02,MIA,"Miami, FL",Florida,2229.0,21.0,2250.0,40.0,11.0,0,170.0,1121,0,0
2024,1,2,2,2024-01-02,MIA,"Miami, FL",Florida,1515.0,17.0,1532.0,1705.0,7.0,0,153.0,964,0,34
